clean_text,sentiment
fuck,-1.0
rt studio at 45000 ft one outlet 4 computers we need the batteries of the future now,-1.0
stupid fucking iphone chargers are stupid and break too easy fuck you,-1.0
plz kill verizon soooo i dont have weird apps and passcodes and synchronized locations on everything,-1.0
wtf is my conputer doing i left it alone for five minutes and it does this help,-1.0
whoever downgrades from a iphone 6 to a 5s obviously doesnt understand the extra 20 battery life every morning my 5s is dead,-1.0
irig for the price to connect my guitar i could buy a real amp loud enough to perform ripoff,-1.0
blame and their rubbish memory on my phone,-1.0
get your shit together i hate you,-1.0
rt your telling me theres no santa claus emoji,-1.0
apple inc is catching up on iphone 6 supply but still lagging demand aapl,-1.0
hey how come every saturday movie night fails on appletv do i chuck or you guys wifegoingtosleep,-1.0
ios8 the lack of true keyboard integration is killing me halfassed implementations arent solutions,-1.0
but you see sir its how you handle them no its not if so robust why a wall full of themappleporkies,-1.0
macos yosemite is a buggy piece of shit it makes me miss windows8,-1.0
freak you and you stupid butt chargers i hate you why are they always having shortages like wtf,-1.0
exactly come on other phone companies get yo shit together,-1.0
fuck,-1.0
freak u,-1.0
also steve jobs overrated,-1.0
block trade detected in aapl,-1.0
rt dear replace my phone my battery sucks,-1.0
what the heck my phone screen looks like it lost a battle with a windstorm,-1.0
its been over a month of store visits and calls and still my iphone doesnt receive texts from non or customers fail,-1.0
its 2014 why doesnt itunes support flac files i mean at least be able to covert em yall so fuckin petty,-1.0
founder attacks boss over ridiculous comments,-1.0
rt studio at 45000 ft one outlet 4 computers we need the batteries of the future now,-1.0
stop liking man,-1.0
dear please fix your awdl issues,-1.0
wow yall needa step it up rt music and snapchat at the same damn time thank you note4,-1.0
oh its not fair and i think youre really mean,-1.0
that coffees not even fair trade,-1.0
smh rt rt the worst rt yooo why my iphone 5 battery so sus,-1.0
not cool not cool you just baitandswitched me into paying for an upgrade to server after a free upgd to 10101,-1.0
nasdaq big fall fell 36 on monday see whether follow up,-1.0
why the fuck are all my messages being sent through my email and not phone number,-1.0
ur a disgrace,-1.0
hah i wasnt defending it but this is and they dont understand the internet,-1.0
guys my mac is flipping out flashing folder with question mark at start up what do i do help apple mac macbook computer,-1.0
seriously wtf iphone its been fucking up all day now it wont let me set my alarm for my 930 lecture fkn you can pay my tuition,-1.0
applelawsuit depends on exactly what did to hold backbeat their competition there are fair game competitive tactics amp unfair 1s yk,-1.0
dear sometimes when i write gave it means i want the word gave not the word have its not a typo,-1.0
that was terrifying suck my ass,-1.0
just need to come out with a charger cord that keep a charge amp dont fall apart,-1.0
apple sux protesters stage protests in store in nyc is it me or is this anger misplaced retweet if you agree,-1.0
dear apple this is the worse service ever,-1.0
apple doesnt need no stinking streaming media stick aapl aapl,-1.0
here we go again wit this waiting for items to copy shit on itunes yall pissing me off,-1.0
says iphone5s fingerprints secure because apps cant access other apps this lawsuit would be to differ,-1.0
lmfao rt cocky ass apple i was talking bout da fruit fuck you,-1.0
when ios 7 makes it look like an iphone has a more vulgar samssung why continue to want an iphone,-1.0
rt protesters stage diein protests in store in nyc is it me or is this anger misplaced retweet if you agree,-1.0
its not like the app costs money just let me download it,-1.0
heres the smartwatch i say beats it easily its like an elitist toy versus a real machine,-1.0
consider yourself warned wants bite out of you diversity or simply racebaiting tcot,-1.0
ok seriously when is going to fix ios 8 im still missing music,-1.0
fix this,-1.0
second phone charger broke in two weeks i hate you,-1.0
very displeased with the lack of bdsm themed emojis,-1.0
ios8 notification center is a pain in the ass no way to sort no way to dismiss all notifications and hitting that x on each app,-1.0
i think the iphone 5s is a joke but your statements are misleading youre blinded by your hatred of a stupid phone,-1.0
second phone charger broke in two weeks i hate you,-1.0
you freaking cows freak you,-1.0
once again is inconsistent with app rules to maintain their plausible deniability sorry to hear that greg,-1.0
yooo freak is my update,-1.0
yosemiteproblems erases my saved pass words every day this is getting annoying,-1.0
why wont my phone stay charged,-1.0
did you notice that apps now say get instead of free this change was due to alleged misleading labeling,-1.0
i dont undestand how creditcare website doesnt work on prodhad to request paper bills whatyearisit poorcustomerservice,-1.0
mark zuckerberg slams tim cook youre not in alignment with your customers fb aapl,-1.0
rt hey the battery of my iphone drops down like my cock when i see a gay porn on the xvideos main page fix this shit,-1.0
rt why do i have 5 group messages with the same people,-1.0
rt dear can u please stop making yall chargers cheap pieces of shit im tired of having to replace them every 3 months,-1.0
do you by accident have me blocked or,-1.0
happy monday my camera on my fancy iphone6plus suddenly stopped working this weekend so instead i meme,-1.0
howwhy did my ical undo 6 months of entries related to recurring date entries they all reset to pay cc i had changed to amnt,-1.0
ios 81 has fucked my battery life on my iphone 6 really starting to wonder if has any quality control anymore wish i was on 801,-1.0
its been over a month of store visits and calls and still my iphone doesnt receive texts from non or customers fail,-1.0
rt studio at 45000 ft one outlet 4 computers we need the batteries of the future now,-1.0
their autocorrect is so shit too,-1.0
lame get on that,-1.0
im pissed that pages is now free where is my refund for buying it lol,-1.0
okay so now the sound to my phone is messed upi really think youre doing this on purpose,-1.0
too much completely broken shit in the world fucks sake and fuck you for the bullshit autocorrects,-1.0
you made a mistake now its time to replace or fix all 2011 macbook pro with graphics failure mbp2011,-1.0
every new iphone or update spellcheck suppress my greatness more and morestop trying to tell me what to type,-1.0
sometimes i have to restart my phone to make siri do speak selection and its annoying fixit,-1.0
dear all i want for xmas is for ios 8 to stop crashing my ipad signed cindy lou who of whoville apple,-1.0
applecare only cares about beware of false prophetsi mean profits,-1.0
ive tried turning it off and on whats my problem here,-1.0
the pop up message box on iphones is terrible,-1.0
phone just died while it was plug in what the hell,-1.0
aapl slide opens opportunity cant fill iphone 6 or 6plus orders 6plus rumored to be much much higher than prev reported,-1.0
not sure who is worse vacations or,-1.0
so heres the deal im taking this phone and beating the shit out of it fuck you whatever your damn twitter is fuck you,-1.0
if i dismiss a call when it comes in i did not miss that call cant the notification accurately reflect my action,-1.0
im surprised there isnt more talk about what looked like a flash crash in aapl yesterday biggest range in years and largely ignored,-1.0
left the hoos we 100 now got 50 iphones are dire suck ur mum,-1.0
ios updates bricked trishs phone too seems like the apple is getting a bit rotten,-1.0
when you request custom gift wrap from dont do it,-1.0
yall shitty,-1.0
every time i change keyboards this come up like wtf get your shit together,-1.0
not happy with backwards compatibility should be a given it is for my other apps why not aperture money grab,-1.0
the ipad update to ios 8 is an absolute disaster nothing works right anymore safari crashes constantly ifail,-1.0
fuck u n this weak ass iphone,-1.0
rt thinking of upgrading to yosemite think twice its not for everyone rt asmsg,-1.0
iphones are mad sensitive bro if its too cold it dies even with a lot of battery left if its too hot it shuts down as well smfh,-1.0
youre not even the real fucking apple company what the fuck am i supposed to do,-1.0
that annoying moment when you realise that your iphone6 has a bend in it on one side,-1.0
wtf my battery was 31 one second ago and now is 29 wtf is this,-1.0
very displeased with the lack of bdsm themed emojis,-1.0
please dont go the way has gone with their ios release notes we deserve to know whats happening with our gear,-1.0
yall petty as hell,-1.0
let me just go ahead and get this one out of the way u gonna get a virus amp ur whole house will explode,-1.0
i thought abt when bought lemon tried to save wasnt worth savings regretting ever since dellhell,-1.0
facebook ceo mark zuckerberg criticizes apple his iphone 6 bend lol,-1.0
block trade detected in aapl,-1.0
freak you and you stupid butt chargers i hate you why are they always having shortages like wtf,-1.0
i have no more storage left fuck you,-1.0
we should boycott or freakin flame them or something like how they have all this money but cant make stable chargers freakapple,-1.0
bruh that means u type that a lot u fuckin punk bitch,-1.0
why aapl stock had a miniflash crash money morning nothing the analysts suggested would make a widely held,-1.0
did that yesterday again told the issue was with not this has just added to the worst 3 months of customer service ever,-1.0
you guys at have me f if you think your going to catch me slipping with that fingerprint ish,-1.0
ios8 the lack of true keyboard integration is killing me halfassed implementations arent solutions,-1.0
aapl ipad wins in ranking for best android tablets seems reasonable right,1.0
just used apple pay for the first time thanks,1.0
i would get 5c green i think it would be better xx,1.0
rt love the is supporting hourofcode with workshops,1.0
whats at the core of new ios7 excellent updates for your phones mobilesecurity mcafee,1.0
iphone6 plus grabs 41 of us phablet sales aapl,1.0
rt love the is supporting hourofcode with workshops,1.0
share of uk smartphone sales soared to 395 in the 3 months to october thanks to iphone6 launch,1.0
i love between amp i earned 200 miles during the blackfriday sale freemoney centsability cybermonday,1.0
rt protesters stage diein protests in store in nyc is it me or is this anger misplaced retweet if you agree,1.0
drawing on a mac is soooo cool pictwittercomw9ckpcey0r,1.0
aapl providing another great entry point lt 115,1.0
1 actually good thing from the announcement is the free apps on new iphones pages numbers keynote iphoto imovie,1.0
wow thats amazing,1.0
thanks store for helping me out with my iphone today great service with a smile apple,1.0
got to hear about the new patent by apple and thats a quite innovative idea the mobile screen will never break in future,1.0
so cool stores will host free hour of code workshops on dec 11 to promote computer science tech,1.0
thank u for having outstanding customer service amp exchanging a phone case that was clearly not made 4 the power user customerforlife,1.0
rt protesters stage diein protests in store in nyc is it me or is this anger misplaced retweet if you agree,1.0
i want to stay with me and dont get along,1.0
thank you for fixing the swift sourcekit crashes in xcode life is better now,1.0
apple ubs evidence lab increases iphone estimates to 709 million aapl aapl,1.0
apple inc gopro inc products are goto gifts analyst aapl,1.0
btw i love all of your products they rock your power cords are junk you seriously need to fix this,1.0
apple inc to have an explosive quarter jmp analyst aapl,1.0
tech goes glam as and partner with high fashion to promote their devices smartwatch luxury,1.0
i love between amp i earned 200 miles during the blackfriday sale freemoney centsability cybermonday,1.0
sorry but i will be taking my smartphone talents over to the iphone 6 is more reliable amp is better for everyday usage,1.0
yay customer support was super nice and helpful and now my imessages is verified,1.0
omg omg i just paid a kinder bueno w pay at walgreens awesome experience walgreens,1.0
waiting for to release the new ipad so homegirl can get one cmon ihavethefirstone giddyup,1.0
cnbctv cramer apple has no real competition aapl,1.0
awesome invented peanutbuttersandwich technology for phones,1.0
rt it makes you smarter elevate is app of the year congratulations and team,1.0
thanx big thanx goes 2 amp on the ground ferguson2nyc blacklivesmatter icantbreathe,1.0
greatservice thanks for helping me out sylvester,1.0
that looks amazing dont think anyone can say they recorded music on a plane haha,1.0
1 actually good thing from the announcement is the free apps on new iphones pages numbers keynote iphoto imovie,1.0
i fell like working for when im older i love technology a lot so i wanna make my own products or help design them or make them,1.0
products are the best pictwittercomx5zy21xfi3,1.0
awsome,1.0
photo amazing customer service today utc store i worked form the store for several hours on,1.0
dear love the new default alarm ringtone goodmorning,1.0
the king of the phablets apples iphone 6 plus is bestseller for past three months aapl aapl,1.0
thestreet cramer says buy mapple as avago techs earnings hint at big demand avgo aapl,1.0
movie chef so original amp well executed reminded me of the days steve jobs dreaming up and then created the iphone,1.0
i want to have this right now best mobile concept idea ever check it out phoneblockscom mobilerevolution loveit,1.0
used tv and to demonstrate student understanding of factors awesome,1.0
way to go,1.0
i cant say enough about how awesome apple has been theyve already processed a reorder for the phone that ups lost,1.0
rt it makes you smarter elevate is app of the year congratulations and team,1.0
the only time should be mentioned in the same sentence on my tl is when nokia is thanking apple,1.0
the only time should be mentioned in the same sentence on my tl is when nokia is thanking apple,1.0
bad eyesight is for pc and android users,1.0
thank you,1.0
apple to expand retail in india by opening 500 new stores,1.0
apple incs brand value jumped 21 here are 3 companies soaring even aapl,1.0
rt kantar worldpanel iphone sales in october were huge aapl aapl,1.0
i never noticed how good the iphone 5 camera was pug pictwittercom0z6zd8fymk,1.0
tweeks get a new patent for protection with a center gravity motor automatically senses the impact ratio,1.0
i love you,1.0
thanks for keep newer when transferring files from a local hard drive to a server,1.0
hurry up working hours a day on this laptop is killing my neck iwantmynewimacnow,1.0
congrats to mary sotos for green power leadership awards at rem14,1.0
dear love the new default alarm ringtone goodmorning,1.0
rt love the is supporting hourofcode with workshops,1.0
at the genius bar store very helpful aapl staff and whoever helped me was genius comp wking again,1.0
rockstar love you,1.0
greatservice thanks for helping me out sylvester,1.0
aaplheres the perfect gift for any apple fan,1.0
youll be back in my life soon,1.0
finally gives india the attention it deserves plans to set up more than 500 stores via,1.0
ios 7 is so fricking smooth beautiful thanxapple,1.0
opening a new nonapple device reminds what an amazing job does with outofboxexperience pono arrived confused,1.0
five apple predictions for 2015 i disagree absolutely apple will have an incredible holiday season aapl 130,1.0
cnbctv apple arguably most innovative company in world pro aapl,1.0
cant wait to get my iphone5s,1.0
youre probably reading this on an iphone built by the largest company around aapl they broke more records impress,1.0
ordering a laptop today how about i try or instead maybe their reps will be kind instead of this behavior,1.0
aapl providing another great entry point lt 115,1.0
so cool stores will host free hour of code workshops on dec 11 to promote computer science tech,1.0
is just jealous because is basically putting them out of business i give microsoft 5 years at most,1.0
rt love the is supporting hourofcode with workshops,1.0
aapl rt proud to be part of hourofcode next week events at apple retail stores around the world,1.0
the king of the phablets apples iphone 6 plus is bestseller for past three months aapl aapl,1.0
just used apple pay for the first time thanks,1.0
kantar iphone 6 helps apple gain share over android iphone 5c outselling iphone 6 plus in us aapl aapl,1.0
five apple predictions for 2015 i disagree absolutely apple will have an incredible holiday season aapl 130,1.0
just changed the game applelive,1.0
5 gorgeous iphone apps with surprising designs and amazing visuals bgr aapl,1.0
rt love the is supporting hourofcode with workshops,1.0
fingerprint scanner the killer feature of iphone 5s this is so bloody brilliant,1.0
rt kantar worldpanel iphone sales in october were huge aapl aapl,1.0
wow thats amazing,1.0
thanks for your help,1.0
i have to say apple has by far the best customer care service i have ever received,1.0
sorry but i will be taking my smartphone talents over to the iphone 6 is more reliable amp is better for everyday usage,1.0
im going to check if i got it tv gets four new channels and redesign via,1.0
android v iphone has the mobile lead still reigns in commerce tech business,1.0
yeah guys,1.0
iphone 5s builds on that achievement with touch id a ngerprint identity sensor,1.0
thank you,1.0
yeah guys,1.0
rt protesters stage diein protests in store in nyc is it me or is this anger misplaced retweet if you agree,1.0
the king of the phablets apples iphone 6 plus is bestseller for past three months aapl aapl,1.0
macbook love today,1.0
love iphone5 but i need to upgrade soon,1.0
aapl providing another great entry point lt 115,1.0
the most stunning picturesvideos from the world of on our instagram profile pictwittercomqqdzqe8s4f,1.0
that looks amazing dont think anyone can say they recorded music on a plane haha,1.0
used tv and to demonstrate student understanding of factors awesome,1.0
awsome,1.0
currently waiting for to review the app so hopefully it will be out asap thanks for the support excited courtsideassistappforios,1.0
happy to helpif u use kind words using apple process is free and fast dm with,1.0
apples iphone 6 plus amazingly captures 41 of the phablet market right out of the gate aapl aapl,1.0
i would get 5c green i think it would be better xx,1.0
that looks amazing dont think anyone can say they recorded music on a plane haha,1.0
so great to see that you guys are recording in the air hopefully batteries of future will come out soon,1.0
dude is all over the marketing for beats they have a great marketing team at apple,1.0
cnbctv apple arguably most innovative company in world pro aapl,1.0
you will be in my hands in just 8 days iphone5s iphone ios apple september20th pictwittercomxwr5hvnjyc,1.0
youtube on apple tv just got a whole lot better youtube via,1.0
rt this is my most favorite tweet,1.0
follow now,1.0
thestreet apple gets price target boost on back of strong iphone demand aapl,1.0
awesome invented peanutbuttersandwich technology for phones,1.0
apples iphone 6 plus amazingly captures 41 of the phablet market right out of the gate aapl aapl,1.0
got some stuff store amp for men fashionshowmakl,1.0
rt love the is supporting hourofcode with workshops,1.0
dear i love my iphone 6 plusa lot it is a great achievement but why is it the only iphone ive had that reboots 3xday fail,1.0
aapl survive the 2014 holiday investors say yes nyc california sanfrancisco tech christmas2014,1.0
cnbctv apple arguably most innovative company in world pro aapl,1.0
rt were so excited to be named to app store best of 2014 list this year apple,1.0
interesting how so many people seem to be almost willing the demise of whats going on still by far my favorite brand fantastic,1.0
sorry that youre going through that hope you get this fix it was a real pain for us too but apple care cover it for free,1.0
aaplapple executives to take stand in antitrust trial,1.0
props for itc app review team for reviewing metadata rejected resubmission in just 2 hours thanks,1.0
how they look this is so cute,1.0
rt protesters stage diein protests in store in nyc is it me or is this anger misplaced retweet if you agree,1.0
congrats to mary sotos for green power leadership awards at rem14,1.0
rt protesters stage diein protests in store in nyc is it me or is this anger misplaced retweet if you agree,1.0
i cant say enough about how awesome apple has been theyve already processed a reorder for the phone that ups lost,1.0
seems to be nailing it with building on their success amp brand appleid nomorepaywords,1.0
iphone 5s builds on that achievement with touch id a ngerprint identity sensor,1.0
rt love the is supporting hourofcode with workshops,1.0
it looked like aapl was going to be down again today but it made a turn for the positive,1.0
rt can survive the 2014 holiday investors say yes,1.0
so got the new iphone6 and growing to love it a bit bulky coming from the iphone5 but nice feel thanks now waiting for applewatch,1.0
the customer service from is the best in for years having and enjoying their products i have zero complains thanks apple,1.0
wow huge thanks for the 24 hour review cycle concepts 20 live with stacks snapto improved shapes more pictwittercom4vkivk0s0y,1.0
i would get 5c green i think it would be better xx,1.0
look at the new features of the iphone ios 7 iphone5,1.0
yes it surely is a smart game even peak is good,1.0
watching orion eft1 reenter at 20000mph on my iphone as i am driving 80mph through the middle of no amp where texas howcoolisthat,1.0
rt were so excited to be named to app store best of 2014 list this year apple,1.0
my new mbp is freaking awesome apple macbookpro lovingit,1.0
cool stuff found posts ipad air 2 change commercial with focus on new ways of doing things,1.0
rt protesters stage diein protests in store in nyc is it me or is this anger misplaced retweet if you agree,1.0
kantar iphone 6 helps apple gain share over android iphone 5c outselling iphone 6 plus in us aapl aapl,1.0
cool stuff found posts ipad air 2 change commercial with focus on new ways of doing things,1.0
this is awesome can i join,1.0
props for itc app review team for reviewing metadata rejected resubmission in just 2 hours thanks,1.0
why apple is poised to have a recordbreaking holiday season aapl aapl,1.0
rt bought my at the storepretty good logo match cant wait to install it,1.0
to open new research site in japan wsj aapl,1.0
ios 7 is so fricking smooth beautiful thanxapple,1.0
rt were so excited to be named to app store best of 2014 list this year apple,1.0
please replace java for another language follow example innovate,1.0
rt apple to build major new rampd facility in japan prime minister reveals aapl aapl,1.0
how apple is crushing google on mobile shopping aapl aapl,1.0
yay customer support was super nice and helpful and now my imessages is verified,1.0
rt were so excited to be named to app store best of 2014 list this year apple,1.0
apple stock in upward trend after explosive holiday quarter apple watch release in 2015 aapl aapl,1.0
rt rolled out webgl to ios8 3 months ago and just overtook in webgl support levels,1.0
thanks for the heads up but i live in a frozen wasteland not an arid desert,1.0
rt why apple is poised to have a recordbreaking holiday season aapl aapl,1.0
i love my iphone6 mobilephone,1.0
whats at the core of new ios7 excellent updates for your phones mobilesecurity mcafee,1.0
i salut you photo,1.0
gt a5 chipping in here i am inspired by the iphone 6 takes incredible photos pin sharp,1.0
gt a5 chipping in here i am inspired by the iphone 6 takes incredible photos pin sharp,1.0
this is why i moved over to,1.0
amazing customer service today utc store i worked form the store for several hours on tbjapodcast while,1.0
kantar iphone 6 helps apple gain share over android iphone 5c outselling iphone 6 plus in us aapl aapl,1.0
cnbctv apple arguably most innovative company in world pro aapl,1.0
got some stuff store amp for men fashionshowmakl,1.0
but im beyond thankful for the help gave me today computer was defective and they replaced it while i just payed the difference,1.0
new macbook pro is amazing thanks,1.0
review harman kardon esquire mini is the best iphone speakerphone you aapl esquiremini harmankardon,1.0
has the best customer service in and out with a new phone in under 10min,1.0
loving my iphone6plus even though ive hyperextended my thumb reaching for the top apps thestruggleisreal,1.0
the iphone 5c is so beautiful 3,1.0
my actual stock market positions are starting to show some profits long tvix crudeoil short aapl at 116 and nasdaq,1.0
ios 7 finally introduces ringtones and alarms that dont suck was that so hard thank you,1.0
cool 90 minutes later i now have yosemite x on macbook not bad for an almost 10 year old computer still run strong winning,1.0
congrats to mary sotos for green power leadership awards at rem14,1.0
with now dual core technology,1.0
in the world of mobile processors aapl 64 bit chips blow away competition disruptive technology at its best,1.0
hell yeah steve stick it to the man,1.0
ikr but u dont need tobc ill hopefully buy one on christmas if my grades are 1720,1.0
of beauty industryincredible brand online instore experienceadditn of free classes retail pictwittercomjagqqkjmr3,1.0
goes red for aids awareness productred fuckaids for every like i get this month a will donate a quarter,1.0
omg the iphone 5s is so cool it can read your finger print to unlock your iphone 5s and to make purchases without a passcode apple,1.0
thank you,1.0
awsome,1.0
if you didnt make such good products i would boycott you forever,1.0
if you wouldve invested 50000 in 2005 in aapl stock you would have 1315066 today shucks,1.0
if you didnt make such good products i would boycott you forever,1.0
give me a job so i never have to suffer through windows os for personal nor work use,1.0
when you open passbook the screen gets brighter automatically it makes scanning the code flawless thats why ill stick to,1.0
got some stuff store amp for men fashionshowmakl,1.0
wow thats amazing,1.0
my badge finally works at my work site just tore the guest sticker badge into many many pieces feel like a new man,1.0
cool 90 minutes later i now have yosemite x on macbook not bad for an almost 10 year old computer still run strong winning,1.0
waiting for to release the new ipad so homegirl can get one cmon ihavethefirstone giddyup,1.0
store nyc i am honored to be here travel,1.0
does have a registry for gifts because im thinking about fake getting married or birthday registering for some things,1.0
movie chef so original amp well executed reminded me of the days steve jobs dreaming up and then created the iphone,1.0
this is so beautiful,1.0
first tweet from my new iphone 6 plus newtoy,1.0
rt this is my most favorite tweet,1.0
just used apple pay for the first time thanks,1.0
nice1 says these are the best apps of 2014 via,1.0
so cool stores will host free hour of code workshops on dec 11 to promote computer science tech,1.0
fantastic service today store touchwood thanks to all amp esp zach for sorting my battery problem so quickly amp efficiently,1.0
but im beyond thankful for the help gave me today computer was defective and they replaced it while i just payed the difference,1.0
way to go,1.0
aapl rt apples share repurchases have benefited shareholders by 80 billion,1.0
i never noticed how good the iphone 5 camera was pug pictwittercom0z6zd8fymk,1.0
even microsoft agrees iphone6 is mind blowing aapl design product innovation mobile,1.0
aaplhow apple inc aapl is crushing google inc googl on mobile shopping,1.0
this is huge my isp is peering directly with amp others getting 6ms ping response,1.0
thank you,1.0
okay phone companies stop palling around can at least let me creep why cant anyone else get it together,1.0
macbook love today,1.0
great fcp x update from today that will do nicely video editing,1.0
and i am so done with you every laptop 6monthlifespan come at me,1.0
rt were so excited to be named to app store best of 2014 list this year apple,1.0
i would get 5c green i think it would be better xx,1.0
my iphone wasnt calling correctly so i went to an store first time told them and they gave me a brand new phone wow,1.0
thank u i can now compile all of the pics that i communicate with in one place,1.0
got to hear about the new patent by apple and thats a quite innovative idea the mobile screen will never break in future,1.0
takes more than marketing to convert shoppers to buyers amp create a total sense experience,1.0
look at the new features of the iphone ios 7 iphone5,1.0
photo yaaass shoutout to and to for being amazing iphone stevejobs,1.0
i love my phone so much thank you based god,1.0
bought new earpodstm,1.0
tech goes glam as and partner with high fashion to promote their devices smartwatch luxury,1.0
thanks so much,1.0
wow just by the amount of macbooks in this starbucks i would say is doing very well,1.0
ikr but u dont need tobc ill hopefully buy one on christmas if my grades are 1720,1.0
kantar iphone 6 helps apple gain share over android iphone 5c outselling iphone 6 plus in us aapl aapl,1.0
i got faith in you dont let me down help me help you,1.0
cnbctv apples margins better than expected aapl,1.0
luv iphone ive had pretty much all the iphones 3gs 4 4s 5c amp mobilephone,1.0
ordering a laptop today how about i try or instead maybe their reps will be kind instead of this behavior,1.0
apples iphone gained significant share in the us japan germany and great britain via aapl iphone6,1.0
lets go shopping,1.0
that is unbelievably awesome clickitandlickit,1.0
cool piece,1.0
im happy now thnx fags,1.0
rt apple iphone 6 6 plus and retina imac ship times improve in time for holidays aapl aapl,1.0
hey please make the iphonesetc sound like jarvis somedayvia updates that would be freaking awesome,1.0
rt congrats to mary sotos for green power leadership awards,1.0
love working watching people with the tech problems entertainment,1.0
it took just one month for the iphone6plus to become the king of phablets is king jobspring technews,1.0
well played,1.0
so glad now offers the iphone in multiple colors because god forbid they actually spend resources improving the network capability,1.0
movie chef so original amp well executed reminded me of the days steve jobs dreaming up and then created the iphone,1.0
rt were so excited to be named to app store best of 2014 list this year apple,1.0
rt love the is supporting hourofcode with workshops,1.0
drumroll please joining w big news new content this wk is us the lrwblog redesign happydance,1.0
brilliant tech no more broken screens in festivals via,1.0
1 actually good thing from the announcement is the free apps on new iphones pages numbers keynote iphoto imovie,1.0
im so glad that is skipping the megapixel war for better light sensitivity now itll outdo some entry level slrs,1.0
rt thanks for the preview of your smartwatch fitnesstracker quantifiedself iot,1.0
just got a brand new iphone 5 d pictwittercomsj86urqvm8,1.0
were so excited to be named to app store best of 2014 list this year apple,1.0
all hyperbole aside this article as well as are simply amazing arent they via,1.0
thanks store for helping me out with my iphone today great service with a smile apple,1.0
the 10 biggest differences between mac and pc yep ill stick with my mac apple,1.0
greatservice thanks for helping me out sylvester,1.0
has the best customer service in and out with a new phone in under 10min,1.0
thank u for having outstanding customer service amp exchanging a phone case that was clearly not made 4 the power user customerforlife,1.0
barclays raises aapl price target by 17 to 140 aapl aapl,1.0
just got a brand new iphone 5 d pictwittercomsj86urqvm8,1.0
and yet i somehow would rather have a macbook air,1.0
my iphone wasnt calling correctly so i went to an store first time told them and they gave me a brand new phone wow,1.0
wars and battles is featured on the app store in the category best new games in 108 countries thanks,1.0
excellent customer service thanks ian applestorecoventgarden,1.0
7 awesome paid iphone and ipad apps that are free for a limited time via aapl,1.0
which iphone would you guys choose iphone 5s in whitesilver or iphone 5c in green,1.0
rt love the is supporting hourofcode with workshops,1.0
thank you,1.0
love the is supporting hourofcode with workshops,1.0
ipad innovation let us maintain what we enjoyed when we were young via,1.0
this is awesome can i join,1.0
thank you,1.0
sorry but i will be taking my smartphone talents over to the iphone 6 is more reliable amp is better for everyday usage,1.0
got some stuff store amp for men fashionshowmakl,1.0
gt a5 chipping in here i am inspired by the iphone 6 takes incredible photos pin sharp,1.0
so cool stores will host free hour of code workshops on dec 11 to promote computer science tech,1.0
yeeaaayyyawesome os x yosemite 10101 roccckkkssss m,1.0
how apple is crushing google on mobile shopping aapl aapl,1.0
safari consumes less battery by pausing flash video every 5 seconds thanks,1.0
it took just one month for the iphone6plus to become the king of phablets is king jobspring technews,1.0
apple is warming up to social media apple is hiring a social media guru in la will finally tweether,1.0
brilliant tech no more broken screens in festivals via,1.0
i want a black gold iphone make it happen,1.0
but im beyond thankful for the help gave me today computer was defective and they replaced it while i just payed the difference,1.0
while still dominates ecommerce devices are grabbing market share,1.0
agreedhave to give props to for battery life on new iphones its so good tlchat,1.0
you lol,1.0
why apple is poised to have a recordbreaking holiday season aapl aapl,1.0
so glad now offers the iphone in multiple colors because god forbid they actually spend resources improving the network capability,1.0
cool piece,1.0
it is funny that you need an old to promote your new applesetsthetrend,1.0
welcome to the club,1.0
dear i love my iphone 6 plusa lot it is a great achievement but why is it the only iphone ive had that reboots 3xday fail,1.0
the customer service from is the best in for years having and enjoying their products i have zero complains thanks apple,1.0
aapl ipad wins in ranking for best android tablets seems reasonable right,1.0
swapped my galaxys2 for an iphone4s after one day id say im an convert,1.0
apples iphone 6 leadtimes still longer than previous models aapl aapl,1.0
can survive the 2014 holiday investors say yes,1.0
recent apple convert who may my continue to be so by my next upgradebrand is nothing usability is key,1.0
interesting how so many people seem to be almost willing the demise of whats going on still by far my favorite brand fantastic,1.0
latest apple products leading in efficiency iphone ipad plugloads,1.0
my babyyyss,1.0
yeah,1.0
seems to be nailing it with building on their success amp brand appleid nomorepaywords,1.0
aapl shorting apple 116 love the company love their products everybody admires apple but the capitalization is way too wild,1.0
rt were so excited to be named to app store best of 2014 list this year apple,1.0
you all are ready to go coloradolovesyou,1.0
last week with samsung next weekend its all about the iphone iphone5,1.0
got new cases slc citycreek apple applestore red productred aids founda,1.0
please released ios7 tonight i am in desperate need,1.0
so for the headphones,1.0
used tv and to demonstrate student understanding of factors awesome,1.0
i want to stay with me and dont get along,1.0
so amazing,1.0
rt i need new emojis preferably some brown people an shxt like that,1.0
thanks store for helping me out with my iphone today great service with a smile apple,1.0
new products innovative services lead barclays to hike apple price target by 17 to 140 aapl aapl,1.0
currently waiting for to review the app so hopefully it will be out asap thanks for the support excited courtsideassistappforios,1.0
apple stock in upward trend after explosive holiday quarter apple watch release in 2015 aapl aapl,1.0
7 awesome paid iphone and ipad apps that are free for a limited time via aapl,1.0
look at the new features of the iphone ios 7 iphone5,1.0
after school app gets pulled by i say good cyber bullying is awful,1.0
kantar iphone 6 helps apple gain share over android iphone 5c outselling iphone 6 plus in us aapl aapl,1.0
