sentiment,tweet
0.0,@Apple iSchool? http://goo.gl/wkTt0  #education @applenws
0.0,"Dear @apple users , @asphalt8 is dropped from 0.99$ to free"
0.0,@nokia_uk these colours were used in 2004 for the first iPod series by @apple. Please don't make fool of yourselves but think different ;)
0.0,#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune #IPOD GENERATION
0.0,@dynamicTIM @Apple as a trustworthy company?
0.0,Jimmy Kimmel Tells People the #iPad Mini is the New #iPhone 5s [#Video] @apple http://fb.me/3ehiHNvdN
0.0,{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune}
0.0,Will there be an @Apple iPad Gen 4C? Would be nice to have a lower priced tablet option. #fb
0.0,@JMLColley I think @apple ? ??
0.0,Maybe @Apple / @Dyson should announce their joint exit from phone/vacuum markets just to see if @Samsung copy them.
0.0,??E???  TECH :: iPhone 5S Available (@apple) http://dlvr.it/3ybLLz  ?
0.0,What smartphone OS will be bold enough to add cursing to autocomplete? @android @windowsphone don't know @apple's account
0.0,"@apple""@Questionierr: Your favourite fruit? #MikeSleek #TMK"""
0.0,Anybody who is having #issues with the @apple #magicmouse ... Try the @apple Rechargeable #batteries it is worth $30AUD for them (:
0.0,@Apple Nl Nieuws Apple doet niet mee met NFC: tegenslag voor mobiel betalen: Apple heeft een bom gelegd onder ...  http://bit.ly/yh1pyu
0.0,@AHeaux @Apple nu uh
0.0,Will  @virginmobileusa carry the iPhone 5S ? @apple @sprint
0.0,@battalalgoos @apple
0.0,Main mata dengan @apple iPhone 5S warna emas.
0.0,Why couldn't the iPhone 5s preorder date be today too :-( @apple @god
0.0,C #IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune
0.0,@apple sup is ios7 out yet
0.0,{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune}
0.0,Si van a cambiar celu no lo hagan a iphone de @apple a lo menos los que llegan a chile vienen con problemas en 3g @entel
0.0,"RT @airwaysmagazine ""How does @Apple ship their new iPhones to 9 different countries for a launch event?  Use a @BoeingAirplanes 777!   ""..."
0.0,"#Usuarios #chinos no se sorprenden ante los nuevos #dispositivos de @Apple http://ow.ly/oOoo5 """
0.0,"Technology Fair, 9/17, 9:00 - 3:00 in the UC. Talk with reps from @apple, @dell, @adobe, and more. Take the @yurbuds challenge!"
0.0,This Is What It's Like To Use Apple's Fancy New Fingerprint Scanner http://huff.to/1fXEiBW  via @HuffPostTech @Apple #iPhone5S #mobile #tech
0.0,This is the phone I wish @Apple announced Monday: http://ow.ly/oQWmP    #Phonebloks #CB4G
0.0,"Never one to shy away from new technology, @Burberry is teaming up w @Apple to showcase their upcoming collection. http://bit.ly/18coUwN"
0.0,".@Apple discontinues Cards app and printing service, recommends using #iPhoto instead. http://ht.ly/oPzpm"
0.0,{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune}
0.0,@244tsuyoponzu ????@Apple????????????????? *Auto*
0.0,@editoradraco @Apple que chiiiique!!!
0.0,Has @Apple changed to you? It sure has to investors. http://ow.ly/oMLdS
0.0,@MarcGunther @Apple @jocofino Doesn't Ex-EPA chief Richard Windsor...er Lisa jackson... work at Apple? @Chris_C_Horner
0.0,@apple @AyudaMovistarVe Movistar VE said that you are the one that have to  unlook my iphone4S
0.0,"Ei, @LuSalazar, olha o Um toque de morte na @Apple iBookstore! Worldwide! http://fb.me/Gh5NFcbE"
0.0,"@DaveTwentyman Quick Dave, phone @apple and pitch them the idea for a Jedi-pad x"
0.0,@blindoldfreak True. @Microsoft really shouldn't throw a stone in their position but on the other side they are right about @Apple.
0.0,IPhone 5s will go up for pre-order in #China next week @Apple #iPhone5S http://goo.gl/4jmH1H
0.0,My Lists app isn't working on my phone...n I don't understand why.... @Apple
0.0,@Microsoft Love what the design team has done with Metro but hate the recent jab @Apple.Why not just differentiate yourself from Apple?
0.0,I have a confession. @Apple is not actually Apple.
0.0,@apple let iphones use gifs as wallpapers
0.0,"Selalu seneng deh lihat video presentasi produk @apple berasa banget pride-nya, meski pelit inovasinya :-))"
0.0,@battalalgoos     ???     @apple
0.0,#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune #IPOD GENERATION
0.0,??E???  TECH :: iPhone 5C Available (@apple) http://dlvr.it/3ylVbD  ?
0.0,@B_Yond_Beauty09 @Apple not out yet know its coming tho ... I can feel it.
0.0,#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune
0.0,The pros and cons to the #iPad 4: http://at.law.com/7RS7xt  @LawTechNews @apple
0.0,How to write in arabic on a Mac laptop!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! @apple
0.0,#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune
0.0,"Is Your #Startup Driven by Personality, #Execution, or Secret Sauce? (Bonus: An @Apple stock prediction) http://ow.ly/oQo28  by @glehel"
0.0,@hold_old @Apple @jesus @god @DerekSanders DEREK
0.0,What do you guys think about the latest @apple Iphone 5s? or http://fb.me/2CkpBA4ut
0.0,@lusalazar @apple em breve na Google e Saraiva tb :)
0.0,@ELECTRAFOOD @twitter @Apple me to ugh
0.0,"Did you know @Apple trademarked their store design? Includes glass storefront, recessed lighting and oblong tables! #trademark #IP"
0.0,@Samsung aprovecha cobertura de @Apple para anunciarse: http://bit.ly/17Y3cMG
0.0,@Apple y @Google ya no son las #marcas favoritas: http://bit.ly/13RY27K
0.0,@WhereMyRingAt @Apple @michaeljordan lmao!! You know how long that line will be? They will camp out for an entire year.
0.0,@doctorveritas hey @apple
0.0,@Apple YH News Apple's new iPhone 5C cases face 1- to 2-week delay online: Apple's new case for the iPhone 5C ...  http://bit.ly/yh1pyu
0.0,The @Burberry @apple Womenswear S/S14 Teaser - shot with iPhone 5s#lfw http://youtu.be/4iL5ceRxp4A
0.0,Hahaha some people just have too much time!  @android vs @apple ... Again! pic.twitter.com/Kkq8FEmP04
0.0,Have you pre-ordered your @Apple #iphone5c today... http://bit.ly/1eARpLz  pic.twitter.com/8ITaOAfKP2
0.0,#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune #IPOD GENERATION
0.0,@howswelegant @Apple @bubblemania @lxforever OH MY THIS IS TRAGIC. i need your help with 211
0.0,"iphone5c,??????? @Apple pic.twitter.com/JHIS5eisPg"
0.0,@Apple iPhone 5s and 5c: everything you need to know- http://bit.ly/17QodNi
0.0,"RT @BozaAgency Topics:Highlights for @Apple's iPhone 5s, Putin's US PR firm, @twitter's IPO & @Socialwally brings social media to HD screens"
0.0,"They sell enough devices here  ""@Don_1ZA: @natz0711 @mishi_za @SamsungSA @Apple infrastructure not quite there yet"""
0.0,C #IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune
0.0,Ok so I am gonna shout this out there to 1415 of you... would anyone like to donate an iPhone to the @instagram adventure?! ... @apple?
0.0,"I'm at @Apple Store, Ross Park (Pittsburgh, PA) http://4sq.com/1eIAJ4S"
0.0,@Lafond66 @mallow610 @Apple that's a typical issue with fingerprint imaging Sensors. Dont like wet fingers (can't get a precise image)
0.0,{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO  @apple @itune}
0.0,{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO  @apple @itune}
0.0,@AHeaux @Apple guess you mr smart guy nstuff
0.0,#PenyeVatImetufikisha inakua wacwac kufikiria kama @Apple Inc.
0.0,Counterpoint: @Xconomy The iPhone 5S and 5C: Everything Is Amazing and Nobody Is Happy - http://s.shr.lc/PJ5Yjp  via @Shareaholic @apple
0.0,The new iPhone 5s ans 5c what do you think? @apple
0.0,"Just installed the 10.8.5 system update. @apple new desktop UI looks like metro, but without tiles... pic.twitter.com/4CFP5Lk6HZ"
0.0,What makes you :  )  Think about it! Then store & share it with the   :  ) fuel app (happy fuel) available @Apple App Store. #behappy
0.0,Facebook??????TOCOM presents??????????????????????????@Apple Store???????12??????????? http://fb.me/1S22IOrjT
0.0,@Apple Nl Nieuws 'Apple gebruikt bewegingsprocessor in Maps': Apple heeft grote plannen met de bewegingsproces...  http://bit.ly/yh1pyu
0.0,Who was Steve John? He was whose @Apple tempted every one!Who Was Tim Cook? He was who tried to cook #apple with copied recipies of of #Dell
0.0,@xfrancesjoanna @crocs @apple
0.0,@Tyga sell 1 million copies of #TheGoldAlbum to @Apple so us iPhone users can get it early like Jay Z did for MagnaCarta at @SamsungMobileUS
0.0,Me cago en tus muertos @apple
0.0,@Apple clarifies #TouchID storage details to calm potential #security fears #iPhone http://fb.me/T2AxA0TY
0.0,@Don_1ZA @mishi_za @SamsungSA @Apple I don't care who regulates it. Fact remains their devices are sold here and they generate revenue....
0.0,"@benigeri Thanks Paul, given the commercial potential with for retail partners, I'm wondering why @apple didn't say more about iBeacon?"
0.0,i like having the most recent iphone no @apple stop
0.0,@apple
0.0,What the iPhone 5S tells us about @Apple and the Internet of Things http://buff.ly/1eM7I8r
0.0,@Apple en diciembre tendre mi #Iphone 5s :D
0.0,"With #iPhones confirmed, what's next for @Apple? http://usat.ly/1eEbgcE  via @USATODAY"
0.0,I wonder why #Apple adds have to include white girl black guy? Maybe they feel white guys black wen don't buy I phones. @apple.com
0.0,@Apple @AyudaMovistarVe neither Movistar VE nor Apple! Who should do the unlocking of mi iphone4S? Help.
0.0,"I'm at @Apple Store, Summit Mall (Fairlawn, OH) http://4sq.com/14GB9qw"
0.0,"Did @apple just make a wrong decision?  Well, no better and no worse in term of consumer-based innovation #imo"
0.0,@waathaaaaan @Apple
0.0,Another look at the @Apple Fingerprints feature.   What do you think? True or False pic.twitter.com/dBWtlY6Moh
0.0,@AnalogDanny @Apple kms
0.0,vai toma no cu @apple
0.0,What the iPhone 5S tells us about @Apple and the Internet of Things http://buff.ly/17Vo9vN
0.0,#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune #IPOD GENERATION
0.0,"I'll admit I love my iphone but @apple will never get my fingerprint  NSA gets all the fingerprints of activists, I expect planted evidence."
0.0,Sobre el #iPhone 5c http://ow.ly/oPyn7  @GeorgeOaks @manolo_e69 @lmuia @yatayoye @apple #tech
0.0,Was at the @apple store today.. Guy next to me brought in iPad with cracked screen that he said he found in the... http://fb.me/2yCZjoTIh
0.0,Newsflash: @Burberry Collaborates with @apple for the Spring/Summer 2014 Show at #LFW http://ow.ly/oPZc5  http://fb.me/2RUs2JZnI
0.0,@cherylcole @apple #iphone5c http://fb.me/2PMMKdYvh
0.0,"@Exhibit_K In fact, that should be the emoji for the action. HAA. We should write to @apple"
0.0,There needs to be an emoji of someone in yoga pants @apple then I could truly describe my day with emojis
0.0,@betehene @apple #ipad 'e yapilan yanlis bize yapilmistir...
0.0,@KaitlinBongo @Apple Kaitlin -___-
0.0,New @Apple Patent: #iPad Anti-Reflective Display    http://bit.ly/17Wle65
0.0,{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune}
0.0,"I'm at @Apple Store, Crocker Park (Westlake, OH) http://4sq.com/14RQsYb"
0.0,"Seeking lower tax rate, @Airbnb follows @google and @apple in choosing Ireland as its European HQ |http://onforb.es/19RHH3K  #travel"
0.0,"@Apple's new @iPhone5c will be available to pre-order from Apple's online store on Friday, 13th of September."
0.0,Hey @apple please add Internet connection status indicator on iOS 7 Wi-Fi settings panel. More granular signal strength meter be nice too.
0.0,@apple
0.0,{#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO #IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune}
0.0,Plagiaat @apple ? pic.twitter.com/mHVCI5fSlE
0.0,@apple para cuando la ota de ios7gm?? No me apetece hacer copia de seguridad
0.0,Could @Apple & @PayPal announcements be game changers in the #mpayment landscape? #mcommerce #bluetooth @IR_Magazine http://bit.ly/18W3upH
0.0,"""@JZFan: When are y'all gonna come out with the iJordans? @Apple @MichaelJordan""<stop this Q, don't you have night shift ir something"
0.0,WHY WHY WHY WHY WHY WHY WHY WHY WHY WHY  @Apple @itunesfestival
0.0,"Resumen de la keynote de @Apple en 8 GIFs claves: iOS 7 tiene fecha de lanzamiento, 18/09/2013 http://bit.ly/17t8zXo"
0.0,"We have something that YOU wish you had, called #BBM thats why #IChooseBlackBerry10 #BBM4ALL @BlackBerry @Apple @Google"
0.0,.@CNNEE @Microsoft es una potencia imparable en el mundo del desarrollo. Ahora tb en hardware. @Apple es un subproducto con aires de mimo.
0.0,@Mr_EasyRyder @The_1nd_Only365 @Apple yu kno issie slow Collin lmaoo
0.0,@windowsphone You sure were quick to take down those videos blatantly calling out @Apple that were done in poor taste and quality.
0.0,@BostonReid @jasonreiner @apple lol
0.0,Yo @apple .... We need a boxing glove emoji
0.0,@beyonce @apple ??
0.0,Make a stop sign emoji @apple
0.0,Exijo mi dinero de vuelta @apple
0.0,"Php, katanya low cost??? @apple"
0.0,Why doesn't my iPod have dinosaur emojis @apple
0.0,@apple why
0.0,C #IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune
0.0,"If @apple's new #iphone5c case reminds you of Crocs, sorry, you're a freaking retard."
0.0,When is @apple going to create an upgrade were we can un-send text messages
0.0,@Apple #iPhone5C e #iPhone5S: i prezzi in Germania http://shar.es/iYsW0  via @TechstationIT
0.0,"It's important that Apple not become the developer for the world. We need people to invent their own stuff."" - Tim Cook CEO of @Apple"
0.0,@APPLE @GOOGLE #CHROME - #TEST #TEST #TEST - #iPad (Retina) #Chrome REALLY #UGLY PAGE RENDERING LUGGIES pic.twitter.com/LH1K8R7tzU
0.0,@fulltimebro @Apple #Hip 1/10
0.0,@Microsoft getting #desperate willing to pay you $200  to trade your @apple ipads for tablets. #really? @venturebeat http://bit.ly/18XPNXl
0.0,@Google 's laughing at @Apple and I am laughing at what was left of my love for @Chrome #stinks
0.0,@Twohat007 @Apple  ppl will buy it BC lodes of ppl like it (I don't) but most of the ppl in the wold do so it will sell but don't know y
0.0,@battalalgoos @apple
0.0,"A harder look at @Apple's #iPhone 5S security scanner, which allows the user's fingerprint to become the password http://ow.ly/oN4UB"
0.0,We need emergency battery @Apple
0.0,I need to somehow keep headphones attached to my phone at all times. @apple
0.0,So the @apple genius dude left me because my laptop was loading too slow.
0.0,".@Apple VP Marketing: Be quiet, photogs, and let #iPhone do #photography for you. http://ht.ly/oPtNw  Condescension, anyone?"
0.0,"Dear @Apple    im sure im not the only one that types ""nerd"" so lets stop putting a red line under it.    Thanks,  Diego??"
0.0,@Apple???????? ????????????????????????????????!
0.0,@DroClicquot @Apple neither am I!! #soannoying
0.0,.@APPLE Pls get #Safari reading list in cloud!
0.0,"iPhone 5C battery life is being promoted as 10 days stand by time. Lol, I'm sure I wont need to charge my phone for 10 days @Apple"
0.0,Why is #deathmatch not included in the auto-text on the #iphone? Huh @Apple? No gamers on your auto-text dev team?
0.0,Fantastic new phone concept from @davehakkens; this is the kind of thing @apple should have come up with http://thndr.it/14IFdTv
0.0,Argh! No puedo entrar a mi iMac @AppStore @Apple
0.0,@Apple i need a cholula emoji stat.
0.0,@florinNitulescu @nokia is really taking off @apple  #HelpTheFellow ;)
0.0,"@nitoTV I wish @Apple could change or allow us to change background color from black to others, on AppleTV 2 and 3"
0.0,"So I tried to preorder iphone5s last night but couldn't, I'm guessing they're sold out already?! @VerizonWireless @apple"
0.0,Anybody know what's going on with my iPhone 5?! @apple #iphone5 pic.twitter.com/qgM8gDrwfE
0.0,"No me gusta la letra C, lo siento tontos @Apple"
0.0,"@Apple If you release a thumbprint protected password autofill feature, thumb theft will become the evening news."
0.0,The new #iPhone is out! Lets go buy a #Samsung #Galaxy!   @BridgetCarey @CNET @Apple @BrianTong
0.0,"@DarrenSproat @nokia @Apple Yeah. But by now Samsung has ""pyrited"" it."
0.0,make your iphones waterproof @apple
0.0,I love my Apple TV but I think @netflix and @apple need to fix Apple TV and get autoplay... This process is so annoying
0.0,"Lol RT @thepartycow: Well, well. @motorola using @twitter to fire back @apple. In other news go @adambain!!! pic.twitter.com/nnk3VWQaLU"
0.0,@Apple ??
0.0,@ybarra214amy WELL IT'S NOT MY FAULT @apple DOESNT HAVE A PAL EMOJI!!!
0.0,How do you get a icon that you accidentally deleted off your phone? #calendar #teamiphone @apple @iphone #apple #iphone
0.0,Time to short @Apple? pic.twitter.com/DXuTJk5Evo
0.0,@SagarKamesh @Apple I wasn't hurt at all.
0.0,5s manita? RT @MizBuchitos Mi banca rota es culpa de @Apple :(
0.0,"On hold with @Apple, they're playing ""I Remember"" by @deadmau5.. Yeah don't transfer my call yet, I can wait for this song to finish! ? #tbt"
0.0,@windowsphone THROWIN SHADE @apple
0.0,Why won't @apple release the ios7 for my phone already. I really want to see the difference in person.
0.0,@7evenStarz @Apple you have made no statement about the female condom.
0.0,China: @Apple no convence http://cort.as/5oXn
0.0,"Will @apple help me fix my screen bc it doesn't work at all. I only dropped it and didn't work anymore, but i have no cracks on the screen"
0.0,@apple @itunes y'all need to add that music que to the iPhones in iOS 7
0.0,When are y'all gonna come out with the iJordans? @Apple @MichaelJordan
0.0,"At the @Apple store finally getting a new phone....it's been real 4s, but you just had to crack!"
0.0,i need a middle finger emoji @apple mAKE ONE
0.0,Why y'all jerks not puttin the 5s on presale @apple ?!
0.0,".@Apple discontinues Cards app and printing service, recommends using #iPhoto instead. http://ht.ly/oPzqp"
0.0,"With iBeacon, @Apple is going to dump on NFC and embrace the internet of things: http://goo.gl/PZQZsQ"
0.0,Why does my phone tell me I work today @apple
0.0,#Nefarious @Apple says don't sweat it The data isn't stored on their servers or in the cloud but on the phone itself    http://bit.ly/1bgRunD
0.0,thanks @apple. second charger this week. pic.twitter.com/cXbjgFjiAy
0.0,@iPhoneTeam I'm moving to #Japan !! #TeamiPhone #TeamApple @apple
0.0,How Wal-Mart's #IPhone Discount Defeated Apple's Price Controls | @Walmart @Apple | http://ow.ly/oQLkj
0.0,All I wanted was waterproof and a front flash @apple ??
0.0,@IvanKostynyk @verge @Apple There was so much leakage prior to the event that the release didn't bring much new information.
0.0,@TarekAlaya @BlackBerry @Apple @google our simple dualcores makes pieces of iPhone 5 in benchmarks and beats a lot of quadcores
0.0,OS X 10.8.5 indirilmeye sunulmus @apple
0.0,.@Apple If you don't send me the gold iPhone 5S for free I will kill my mom. pic.twitter.com/hACMrMS5I1
0.0,Lmao i hate u RT @JZFan: When are y'all gonna come out with the iJordans? @Apple @MichaelJordan
0.0,The @Apple home page is light green advertising a plastic #iPhone5C -- the terrorists truly have won.
0.0,#iOS #iOS7 #Apple @AppStore @applenws @apple #apple #jonyive @jonyive #uglyapps #ugly #fixed pic.twitter.com/Es1LN0abGC
0.0,@Apple can't trick @Speck. #SocialParty2013 http://ow.ly/oN9uO
0.0,"Hola bby, eres sensual @apple."
0.0,@MobileKeverett You just wait. It will be immediately sold out when it's released. @Apple
0.0,I want the GOLD ONE!! I wonder if they'll interchange my black iPhone 5 for it. It's a year old you greedy muthafreakers! @apple ??
0.0,Please tell me @apple created a option to get out of a group message. #iphone5s
0.0,This isn't just about a nice to have. PwC on why @Apple @Facebook 95 other global corps should disclose emisions http://bit.ly/18Xc8Dk
0.0,"Psst, @apple, please let us customize icons for groups of apps on our iOS devices"
0.0,Create sturdier cords @apple
0.0,@mishi_za @natz0711 @SamsungSA perfect time to move to @Apple they don't seem to care about you
0.0,So @apple when was raining at 4 meant to say pouring at 1
0.0,@Vada_YDG @apple can u make a middle finger emoji
0.0,"@ibogost @TheAtlanticTECH @apple The #iPhone5S is #JonyIves banging those ""champfered edges"" like they were cowbells."
0.0,Argh la espera ha sido eterna >< quiero ya el nuevo macbook pro 2013 @apple
0.0,@GuardianSustBiz @CDP @Apple our data addictions mean huge carbon emission.
0.0,"Hey @apple #iOS7 #iOS Why go flat, then use a 3D parallax effect on the homescreen? #needdepth #fixcontrast"
0.0,@annieftmccann @Apple darn she @ em and erthing
0.0,"Japoneses acampan afuera de la tienda de @Apple en #Tokio, para ser  comprar los nuevos iPhone 5S y el 5C pic.twitter.com/0xUPoJfQ3z"
0.0,1% = 10%. I went to bed and woke up the next morning and my phone was still on 1%. @apple
0.0,@JZFan @Apple @michaeljordan true! Ppl would lose all act right if that were to happen. Lmao
0.0,#iPhone5S @apple Activist Post: Unmasking the Real Steve Jobs http://po.st/f06pN5  via @po_st
0.0,"@Samsung & @Apple , we need phones with an endless battery life."
0.0,Wishing @Apple had released a plastic backed 5s.  For obvious reasons...of course. http://sdrv.ms/163bRNs
0.0,It's weird and a little #upsetting that @TheAppleInc doesn't have @Apple as its handle.
0.0,"@highsnobiety @Apple this is so Nokia Lumia, it's sick!"
0.0,C #IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune
0.0,@apple @AyudaMovistarVe apple m mando al operador local para solicitar liberacion de mi iphone4s. Apple said that Movistar VE should do it
0.0,"Ha! @bdwallace ""@thepartycow Well, well. @motorola using @twitter to fire back @apple. In other news go @adambain! pic.twitter.com/C6mGAMRQMI"""
0.0,"@highlyHIGHtori @Apple nah they didn't lie,they don't want you using it... It's a word tho"
0.0,#IPODPLAYERPROMO #IPOD #IPAD #ITUNES #APPLE #PROMO#IPODPLAYERPROMO @apple @itune #IPOD GENERATION
0.0,Can @Apple just buy IHOP already & turn it into a three-legged race store where nothing is as it seems?
0.0,Really wishing @apple would offer me $200 for my IPad 1. Early adopters should be taken care of too!
0.0,"@apple #iOS7 need to have more Filters to the camera , or remove 2 of the 3 black & white filters .. pic.twitter.com/Z05B3SaPoY"
0.0,"Quelqu'un peut-il expliquer a apple ce qu'est le ""low cost"" !! @Apple"
0.0,".@Apple discontinues Cards app and printing service, recommends using #iPhoto instead. http://ht.ly/oPzpn"
0.0,"These days, @Apple is more like a fashion label than an electronics company http://qz.com/123930  via @qz"
0.0,"Well taught alumna?RT @mchoto Curious re @Apple MKT dept thought process. Really dont get 5c. Same 5, only $100 less. No new mkt share."
0.0,???????????? RT @kemalnads: JazzyJeff @Apple what the...
0.0,http://thndr.it/14IFdTv  #phonebloks   @samsung @apple
0.0,@jonjonnyp @Apple You will have to queue up in person with the rest of the normals & uglies to get the 5s.
0.0,"Ha @thepartycow: Well, well. @motorola using @twitter to fire back @apple. In other news go @adambain!!! pic.twitter.com/MH4QF0dAM0"
0.0,Watched someone give a presentation this morning on their @Apple iPad only to have their unlock pw key presses be illuminated on screen.
0.0,Yo @Apple where is the update to allow u to access your call history while on the phone?!
0.0,It's about time that @apple released 0.7.5
0.0,Silly @Microsoft. Making fun of @apple won't sell more products. It makes you look desperate.  Desperate is a bad strategy.
0.0,@Apple and @BarackObama - laugh now but think about it pic.twitter.com/om0lZDgIRs http://nblo.gs/P1hLe
0.0,@apple wheres? pic.twitter.com/dNxOECPQ3T
0.0,"@dave1010 @nsa @Apple iphone5c is ready to receive your biometrics , Sir"
0.0,#RT      This is why #IChooseBlackBerry10     http://bit.ly/17sKeRJ     #iPhone5S  #iPadMini  @JimmyKimmel  #BB10  @BlackBerry   #QNX  #Z10  @Apple  #LOL
0.0,Since @Apple teases us with the phone weeks before you can buy it; can I do the same with my payment for the phone?
0.0,"Talked to @apple today, looks like another week until I get my computer back :("
0.0,"Menos mal que compre bitcoins en lugar de acciones de @Apple, lol"
0.0,@apple care protection is onzin voor veel geld bij @ivizi_apr +macbook gekocht nu harde schijf kapot maar geen garantie door deukjes #fail
0.0,. @Apple Doubles Down On An Incredibly Risky #Business #Strategy http://ow.ly/oMtWZ
0.0,".@Apple discontinues Cards app and printing service, recommends using #iPhoto instead. http://ht.ly/oPzpS"
0.0,? ????? #iPhone5S @apple ????? ???????? ?? ?????? ?????? ???? ?? ? ????????? ???????... go NSA ??????
0.0,Banned #iPhone 5S Promo @apple  http://youtu.be/fzG4BcaK064
0.0,@apple and @verizon wireless need to figure out this iPhone roll out and take care of business
0.0,Now I'm worried about Gmail tabs - the iPhone 5s/c email announcement from @Apple landed in my Updates tab #gmailapocalypse
0.0,@Apple non-authorized Apple guy replaced my ipad wifi antenna for $50 while I had lunch. #asia #genius
0.0,"@Apple a lot of people have said the iPhone 5S/5C did not contain any major innovations, maybe you need to adjust to their shallowness..."
0.0,In with the new but how the heck do I switch it on? Destructions don't say #help @apple pic.twitter.com/Epn891EAk7
0.0,@MuldoonPatrick @AppStore @Apple @AppleTweets Must be time to switch to @AvidProTools I've never had a problem with @AvidProTools Cust Serv.
0.0,"I want @microsoft, @google, @apple, and @facebook to stop taking cheap potshots at each other. Just tell us why *your own* product is good."
0.0,":-) ""Turns out that 'c' in Apple's iPhone 5c doesn't stand for 'cheaper"" @apple #iphone  http://lnkd.in/bMWsyRR"
0.0,It's 2013 why can't I highlight text and un-capitalize it @apple like what are you guys even doing?
0.0,@apple where tf is my update ?
0.0,@Apple should have saved #iOS7's reveal to go with the phones.
0.0,"@Apple: And, you all're standing a really really good chance of a lawsuit, unless you do my best friend right.  That's all that there is."
0.0,@MattHouse15 @Apple What They haven't came out with iOS7 yet ill never know
0.0,@Apple why is 16 gigs of storage even considered sufficient.
0.0,I'm pretty sure @Apple purchased Nokia's old ring tones from MS for iOS 7. #lame #2002 #8bitsound
0.0,@natz0711 @mishi_za @SamsungSA @Apple infrastructure not quite there yet
0.0,"Seriously, @Apple - I carry two devices. #iPhone and #Walkman. You do FM on the nano, and your iPhone chips support FM. Just make it happen."
0.0,@JoshAnderson09 @apple #iTards
0.0,I have 0 storage left so I get her any texts or send any texts k thank @apple
0.0,@apple what about #BBM4ALL ?? Why haven't you approved the app on iOS yet?
0.0,".@Apple VP Marketing: Be quiet, photogs, and let #iPhone do #photography for you. http://ht.ly/oPtOD  Condescension, anyone?"
0.0,Phone autocorrects five to fivefifths. Thanks @Apple I'm outchea
0.0,Almost half a grand for an @Apple iPhone 5(c)heap is a bit steep.
0.0,THIS PHONE OMFG.    @apple ima need you to get it together.
0.0,"But really, why am I looking at the video about the iphone 5s? It's not like I can afford it. *logs off @apple website*"
0.0,@Tom_fairclough9 @Apple or last longer than an hour when you actually use it. Like your supposed to?
0.0,@Goddessvicky If only Jarvis could replace Siri. Think about it @Apple
0.0,@fulltimebro @Apple ohhhhhh you need this new phone or you will die!!!!!!!
0.0,"I'm happy that after a year of lies @apple has finally called the ""White"" iPhone what it really is .. Silver"
0.0,".@Apple discontinues Cards app and printing service, recommends using #iPhoto instead. http://ht.ly/oPzo9"
0.0,@Apple needs to get on the @UVVU bandwagon - all these new movies are coming out without #iTunes redemption codes (sad)!
0.0,my ipod cracked hAlp @apple
0.0,"C'mon @apple, you can do better! pic.twitter.com/zrJCO2LeJn"
